"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"gene"	"cell.type"	"class"
4.49630945767495e-08	-0.440722383205828	0.272	0.414	0.000905466798586581	"Ablim1"	"mesenchymal stem cell"	"18m.vs.3m"
4.5385248942831e-08	-0.594499780225203	0.185	0.312	0.000913968143210731	"Ndufa4l2"	"mesenchymal stem cell"	"18m.vs.3m"
4.66951680026514e-08	-0.811875669934153	0.055	0.134	0.000940347293237393	"Vgll4"	"mesenchymal stem cell"	"18m.vs.3m"
4.70846519907187e-08	-0.581999033099897	0.088	0.183	0.000948190721789094	"Dot1l"	"mesenchymal stem cell"	"18m.vs.3m"
4.79832283887143e-08	-0.482034835315267	0.6	0.701	0.000966286253291928	"Itih5"	"mesenchymal stem cell"	"18m.vs.3m"
4.82511933351266e-08	-0.670030162456269	0.078	0.172	0.00097168253138278	"Cry1"	"mesenchymal stem cell"	"18m.vs.3m"
4.89251042529632e-08	-0.448331443640986	0.57	0.672	0.000985253749446172	"Sparcl1"	"mesenchymal stem cell"	"18m.vs.3m"
5.13264048335898e-08	0.324487086434015	0.998	1	0.00103361114053883	"Fau"	"mesenchymal stem cell"	"18m.vs.3m"
5.37949682024624e-08	-0.302608613481363	0.646	0.784	0.00108332306966119	"Eif5"	"mesenchymal stem cell"	"18m.vs.3m"
5.73483558109163e-08	-0.386295369348366	0.146	0.263	0.00115488118932023	"Pcmtd1"	"mesenchymal stem cell"	"18m.vs.3m"
5.89722830399564e-08	0.573420193240025	0.499	0.394	0.00118758383585864	"Wdr89"	"mesenchymal stem cell"	"18m.vs.3m"
6.01900816169921e-08	-0.402499328249202	0.172	0.295	0.00121210786360299	"Zbtb7a"	"mesenchymal stem cell"	"18m.vs.3m"
6.31274090412644e-08	-0.572559889934372	0.478	0.575	0.00127125976327298	"AI607873"	"mesenchymal stem cell"	"18m.vs.3m"
6.37030177828262e-08	-0.394587952193644	0.649	0.757	0.00128285137211055	"Plxdc2"	"mesenchymal stem cell"	"18m.vs.3m"
6.61933714974536e-08	-0.345189960170623	0.244	0.386	0.00133300211521572	"Pten"	"mesenchymal stem cell"	"18m.vs.3m"
6.63875270042276e-08	-0.305664844049842	0.371	0.528	0.00133691201881114	"Rsrc2"	"mesenchymal stem cell"	"18m.vs.3m"
6.96924245997296e-08	-0.365611753211955	0.165	0.285	0.00140346604658935	"Pak2"	"mesenchymal stem cell"	"18m.vs.3m"
7.28790238846665e-08	-0.259757729477065	0.163	0.284	0.00146763778298941	"Ets1"	"mesenchymal stem cell"	"18m.vs.3m"
7.29324090746071e-08	-0.350394728682133	0.234	0.368	0.00146871285394444	"Anp32a"	"mesenchymal stem cell"	"18m.vs.3m"
7.59296770920184e-08	0.899202852532677	0.457	0.345	0.00152907183727907	"Svep1"	"mesenchymal stem cell"	"18m.vs.3m"
8.05142523892325e-08	-3.25135206855151	0.05	0.125	0.00162139601461436	"Odz3"	"mesenchymal stem cell"	"18m.vs.3m"
8.09306390696853e-08	-0.90471526540493	0.138	0.248	0.00162978120958532	"Mdk"	"mesenchymal stem cell"	"18m.vs.3m"
8.34746800129407e-08	-0.324212675943201	0.294	0.437	0.0016810131061006	"Mycbp2"	"mesenchymal stem cell"	"18m.vs.3m"
8.81640633494401e-08	-0.386055160418206	0.056	0.136	0.00177544790773103	"Ncam1"	"mesenchymal stem cell"	"18m.vs.3m"
8.8355899169077e-08	0.316928567142022	0.908	0.912	0.00177931109746687	"Rpl36al"	"mesenchymal stem cell"	"18m.vs.3m"
9.0544544644094e-08	0.62056774863378	0.389	0.261	0.00182338604004276	"Pla1a"	"mesenchymal stem cell"	"18m.vs.3m"
9.26140730128242e-08	-0.457915384616281	0.188	0.312	0.00186506220233225	"Wdr26"	"mesenchymal stem cell"	"18m.vs.3m"
9.36512094943517e-08	0.334979370986233	0.997	1	0.00188594805679725	"Rpl8"	"mesenchymal stem cell"	"18m.vs.3m"
1.03253531661548e-07	-0.523834526180074	0.089	0.185	0.00207931962060025	"Prkx"	"mesenchymal stem cell"	"18m.vs.3m"
1.06544316114228e-07	-0.377411552173448	0.05	0.127	0.00214558943790832	"Crebbp"	"mesenchymal stem cell"	"18m.vs.3m"
1.07229745213098e-07	-0.401104526243795	0.209	0.332	0.00215939260910137	"Atp6v1a"	"mesenchymal stem cell"	"18m.vs.3m"
1.08100672001626e-07	-0.38072526408438	0.211	0.341	0.00217693133276875	"Tob2"	"mesenchymal stem cell"	"18m.vs.3m"
1.21649193325339e-07	-0.434669024770254	0.1	0.2	0.00244977145518568	"Atxn7"	"mesenchymal stem cell"	"18m.vs.3m"
1.26045942108822e-07	-0.281723136507649	0.753	0.86	0.00253831318218746	"Jun"	"mesenchymal stem cell"	"18m.vs.3m"
1.43692120639174e-07	-0.414916544017217	0.179	0.297	0.00289367192543169	"4933407C03Rik"	"mesenchymal stem cell"	"18m.vs.3m"
1.46372902209792e-07	0.296565981580997	0.388	0.261	0.0029476575047008	"Inmt"	"mesenchymal stem cell"	"18m.vs.3m"
1.4667124939526e-07	-0.303942956164545	0.152	0.269	0.00295366562032175	"Eea1"	"mesenchymal stem cell"	"18m.vs.3m"
1.48995085525885e-07	-0.320228358918977	0.317	0.455	0.00300046303232028	"Sertad2"	"mesenchymal stem cell"	"18m.vs.3m"
1.49131992308078e-07	-0.522905409693686	0.144	0.254	0.00300322006110007	"Nop14"	"mesenchymal stem cell"	"18m.vs.3m"
1.49537728111756e-07	0.278196420594251	0.799	0.741	0.00301139076871455	"C1ra"	"mesenchymal stem cell"	"18m.vs.3m"
1.51471646535668e-07	-0.654758793262455	0.049	0.123	0.00305033601793529	"Zfp644"	"mesenchymal stem cell"	"18m.vs.3m"
1.58370696979939e-07	-0.328708590040087	0.583	0.72	0.00318926909578202	"Sept7"	"mesenchymal stem cell"	"18m.vs.3m"
1.64220529199792e-07	-0.601222914545079	0.143	0.252	0.0033070730170254	"Arntl"	"mesenchymal stem cell"	"18m.vs.3m"
1.7344313727935e-07	-0.462383856771178	0.155	0.269	0.00349279789853155	"Acin1"	"mesenchymal stem cell"	"18m.vs.3m"
1.74718122168741e-07	0.276813636677487	0.988	0.993	0.00351847354423411	"Rpl27"	"mesenchymal stem cell"	"18m.vs.3m"
1.78361194071015e-07	-0.288850220276328	0.62	0.743	0.00359183772620211	"Eif1a"	"mesenchymal stem cell"	"18m.vs.3m"
1.85200991578485e-07	-0.295796371169017	0.867	0.92	0.00372957756840753	"Fstl1"	"mesenchymal stem cell"	"18m.vs.3m"
1.92689399278167e-07	-0.314142097703816	0.38	0.522	0.00388037912266373	"Zc3h11a"	"mesenchymal stem cell"	"18m.vs.3m"
2.09276518531336e-07	-1.00877573365571	0.093	0.187	0.00421441053018403	"Mest"	"mesenchymal stem cell"	"18m.vs.3m"
2.16704673405889e-07	-0.339879255439676	0.409	0.578	0.00436399871304779	"Antxr1"	"mesenchymal stem cell"	"18m.vs.3m"
2.20604666434943e-07	-0.347477563662332	0.363	0.513	0.00444253677266687	"Clk1"	"mesenchymal stem cell"	"18m.vs.3m"
2.25318004764679e-07	-0.453436848903296	0.103	0.2	0.00453745397995112	"Thra"	"mesenchymal stem cell"	"18m.vs.3m"
2.27430451946427e-07	-0.528900092257023	0.109	0.209	0.00457999444129715	"Sord"	"mesenchymal stem cell"	"18m.vs.3m"
2.38808008422315e-07	0.615776756553103	0.535	0.444	0.00480911567360858	"Surf4"	"mesenchymal stem cell"	"18m.vs.3m"
2.42461449956342e-07	-0.384751149639976	0.254	0.379	0.00488268867922081	"Strn3"	"mesenchymal stem cell"	"18m.vs.3m"
2.56399269189201e-07	-0.287006740631441	0.16	0.276	0.00516336848293214	"Tnrc6b"	"mesenchymal stem cell"	"18m.vs.3m"
2.58923397533711e-07	-0.771447061978033	0.387	0.545	0.00521419937953387	"Tceal8"	"mesenchymal stem cell"	"18m.vs.3m"
2.63973295399737e-07	1.13025445027444	0.533	0.468	0.0053158942227599	"S100a4"	"mesenchymal stem cell"	"18m.vs.3m"
2.66075745064624e-07	-0.514487642428771	0.165	0.278	0.0053582333541114	"Fscn1"	"mesenchymal stem cell"	"18m.vs.3m"
2.69931404563963e-07	0.959616272488591	0.227	0.123	0.00543587862510909	"Papss2"	"mesenchymal stem cell"	"18m.vs.3m"
2.73721650146734e-07	-0.414604476456779	0.06	0.138	0.00551220659065493	"Arid4a"	"mesenchymal stem cell"	"18m.vs.3m"
2.90097849566908e-07	-0.283855093910916	0.296	0.438	0.00584199049457839	"Wasl"	"mesenchymal stem cell"	"18m.vs.3m"
2.92818773539204e-07	-0.386557776419926	0.274	0.41	0.0058967844615325	"Spsb1"	"mesenchymal stem cell"	"18m.vs.3m"
2.95743796449844e-07	-0.457784042411838	0.227	0.351	0.00595568857290696	"Eif2s3x"	"mesenchymal stem cell"	"18m.vs.3m"
3.24220233030823e-07	-1.08998513536063	0.057	0.131	0.00652914705277471	"Clec1a"	"mesenchymal stem cell"	"18m.vs.3m"
3.27962777541481e-07	-0.400877841333814	0.15	0.261	0.00660451441413034	"G3bp2"	"mesenchymal stem cell"	"18m.vs.3m"
3.27998825264364e-07	-0.404117092670506	0.142	0.25	0.00660524034317377	"Ttc28"	"mesenchymal stem cell"	"18m.vs.3m"
3.2950275310155e-07	-0.281294524441408	0.716	0.83	0.00663552644195902	"Aldh2"	"mesenchymal stem cell"	"18m.vs.3m"
3.33217635334184e-07	-0.589620855570745	0.07	0.153	0.0067103367403598	"Mfap1a"	"mesenchymal stem cell"	"18m.vs.3m"
3.44303832085903e-07	-0.386475860689387	0.408	0.534	0.00693359057054592	"Pde4b"	"mesenchymal stem cell"	"18m.vs.3m"
3.44511814577608e-07	-0.4873671419396	0.236	0.362	0.00693777892196387	"Taf1d"	"mesenchymal stem cell"	"18m.vs.3m"
3.49295590143643e-07	-0.411674147346999	0.054	0.127	0.00703411459431268	"Smc4"	"mesenchymal stem cell"	"18m.vs.3m"
3.54368066890144e-07	-0.513774538011659	0.567	0.688	0.00713626413103371	"Oaf"	"mesenchymal stem cell"	"18m.vs.3m"
3.63328974301533e-07	-0.425240701605124	0.167	0.278	0.00731671888448427	"Luc7l3"	"mesenchymal stem cell"	"18m.vs.3m"
3.64088200586813e-07	0.858616583227067	0.403	0.293	0.00733200818341725	"Sult5a1"	"mesenchymal stem cell"	"18m.vs.3m"
3.93543434039938e-07	-0.698517662342638	0.073	0.157	0.00792517767469627	"Mllt10"	"mesenchymal stem cell"	"18m.vs.3m"
4.04664431890605e-07	-0.322107003379823	0.06	0.136	0.008149132329413	"Sept6"	"mesenchymal stem cell"	"18m.vs.3m"
4.26490092305625e-07	-0.411333435577805	0.215	0.336	0.00858865747885068	"Snx6"	"mesenchymal stem cell"	"18m.vs.3m"
4.4006442242136e-07	-0.413436070961875	0.103	0.201	0.00886201733872134	"Pias1"	"mesenchymal stem cell"	"18m.vs.3m"
4.55319189975463e-07	-0.405950969851548	0.116	0.216	0.00916921784772588	"Mll3"	"mesenchymal stem cell"	"18m.vs.3m"
4.78108614228229e-07	-0.332376126368014	0.225	0.356	0.00962815127332807	"Lasp1"	"mesenchymal stem cell"	"18m.vs.3m"
5.03038600988319e-07	-0.273662328515509	0.282	0.403	0.0101301913467028	"Slfn5"	"mesenchymal stem cell"	"18m.vs.3m"
5.06699648671824e-07	-1.41349925757293	0.048	0.118	0.0102039175249532	"Prkab2"	"mesenchymal stem cell"	"18m.vs.3m"
5.24719218770975e-07	0.309780480920535	1	1	0.0105667956276099	"Rps23"	"mesenchymal stem cell"	"18m.vs.3m"
5.25473148382321e-07	0.294114854507356	0.826	0.759	0.0105819782621232	"C1s"	"mesenchymal stem cell"	"18m.vs.3m"
5.26074452828594e-07	-0.452172061349551	0.652	0.75	0.0105940873310622	"Ugdh"	"mesenchymal stem cell"	"18m.vs.3m"
5.5759991496877e-07	-0.332329643477725	0.32	0.455	0.0112289470876411	"Thbs3"	"mesenchymal stem cell"	"18m.vs.3m"
5.66675810087815e-07	-0.660407945614896	0.252	0.373	0.0114117174635484	"Mndal"	"mesenchymal stem cell"	"18m.vs.3m"
5.70058799105186e-07	0.353029593728921	0.731	0.709	0.0114798440963802	"Mrpl52"	"mesenchymal stem cell"	"18m.vs.3m"
5.86318634383178e-07	-0.271513111465177	0.263	0.397	0.0118072846592084	"Dnttip2"	"mesenchymal stem cell"	"18m.vs.3m"
5.88365848216652e-07	-0.367588473246077	0.189	0.302	0.0118485114513869	"Mob3c"	"mesenchymal stem cell"	"18m.vs.3m"
5.92831186827451e-07	-0.56018744745555	0.271	0.399	0.0119384344403312	"Rrad"	"mesenchymal stem cell"	"18m.vs.3m"
5.9432865714286e-07	-0.383412217807158	0.283	0.414	0.0119685904975429	"Kcnq1ot1"	"mesenchymal stem cell"	"18m.vs.3m"
5.96901056198819e-07	-0.429244792119618	0.143	0.248	0.0120203934697318	"Clec2d"	"mesenchymal stem cell"	"18m.vs.3m"
6.01832696161608e-07	-0.48820059513295	0.131	0.235	0.0121197068353025	"Sspn"	"mesenchymal stem cell"	"18m.vs.3m"
6.02724975833897e-07	-0.28575211855082	0.291	0.431	0.012137675563343	"Wac"	"mesenchymal stem cell"	"18m.vs.3m"
6.211272521371e-07	-0.939238772331063	0.074	0.155	0.0125082606035369	"Pds5b"	"mesenchymal stem cell"	"18m.vs.3m"
6.36759151987402e-07	1.11428308295578	0.215	0.118	0.0128230558027223	"H6pd"	"mesenchymal stem cell"	"18m.vs.3m"
6.67754639199341e-07	0.331648342247405	0.997	0.998	0.0134472429241963	"Rps24"	"mesenchymal stem cell"	"18m.vs.3m"
6.87156907291853e-07	0.395814293889249	0.75	0.724	0.0138379657990433	"Ran"	"mesenchymal stem cell"	"18m.vs.3m"
6.94375255313756e-07	0.572795324956322	0.455	0.351	0.0139833288915084	"Gch1"	"mesenchymal stem cell"	"18m.vs.3m"
7.10827197885422e-07	-0.312704015697681	0.45	0.588	0.0143146381110166	"1110002B05Rik"	"mesenchymal stem cell"	"18m.vs.3m"
7.36352741938863e-07	-0.491148508784139	0.086	0.172	0.0148286715171648	"Nek7"	"mesenchymal stem cell"	"18m.vs.3m"
7.67826399174193e-07	-0.35590949880417	0.386	0.541	0.0154624880265699	"Plekhf1"	"mesenchymal stem cell"	"18m.vs.3m"
8.05572052606726e-07	-0.363528261385366	0.161	0.267	0.0162226099953942	"Ccdc59"	"mesenchymal stem cell"	"18m.vs.3m"
8.28475723990644e-07	-0.288351452548427	0.607	0.735	0.0166838441297236	"Cd47"	"mesenchymal stem cell"	"18m.vs.3m"
8.3773353411537e-07	-0.64190645922734	0.055	0.127	0.0168702779100153	"Zc3h13"	"mesenchymal stem cell"	"18m.vs.3m"
8.58603432258323e-07	-0.552439940208148	0.282	0.401	0.0172905559188181	"Grb10"	"mesenchymal stem cell"	"18m.vs.3m"
8.72030813131317e-07	1.30457247554584	0.101	0.032	0.0175609565148385	"S1pr3"	"mesenchymal stem cell"	"18m.vs.3m"
8.90351150055125e-07	-0.461670855799832	0.304	0.431	0.0179298914598101	"2700089E24Rik"	"mesenchymal stem cell"	"18m.vs.3m"
9.15493958057028e-07	-0.616185102907057	0.066	0.142	0.0184362173273524	"Gpatch8"	"mesenchymal stem cell"	"18m.vs.3m"
9.33090665595642e-07	-0.666357569088727	0.108	0.2	0.018790579823765	"Ccdc25"	"mesenchymal stem cell"	"18m.vs.3m"
9.39024251239203e-07	-0.977811165919235	0.062	0.136	0.0189100703714551	"Eml4"	"mesenchymal stem cell"	"18m.vs.3m"
9.58772837679214e-07	-0.262976855069709	0.271	0.397	0.019307767405184	"Ergic2"	"mesenchymal stem cell"	"18m.vs.3m"
9.85000511615986e-07	-0.293712869875157	0.306	0.44	0.0198359403029227	"Gpx7"	"mesenchymal stem cell"	"18m.vs.3m"
1.00032274536055e-06	-0.30844686724361	0.315	0.459	0.0201444994460708	"Dhrs7"	"mesenchymal stem cell"	"18m.vs.3m"
1.0155678982513e-06	-0.542458012488589	0.181	0.293	0.0204515063349847	"Bmp4"	"mesenchymal stem cell"	"18m.vs.3m"
1.02220536869483e-06	-0.383575749793701	0.73	0.75	0.0205851717147765	"Dpt"	"mesenchymal stem cell"	"18m.vs.3m"
1.02265849045749e-06	-0.419847573193077	0.219	0.338	0.020594296680833	"Triobp"	"mesenchymal stem cell"	"18m.vs.3m"
1.0245652028401e-06	-0.634414988726641	0.094	0.179	0.0206326940547939	"Xrn2"	"mesenchymal stem cell"	"18m.vs.3m"
1.03502382001397e-06	1.20307506412393	0.287	0.183	0.0208433096874413	"Bmper"	"mesenchymal stem cell"	"18m.vs.3m"
1.11787285096686e-06	-0.357799911170549	0.161	0.272	0.0225117234727707	"Zfr"	"mesenchymal stem cell"	"18m.vs.3m"
1.12457711169427e-06	-0.436936791097978	0.155	0.256	0.0226467338752992	"Trps1"	"mesenchymal stem cell"	"18m.vs.3m"
1.14825299722026e-06	-0.492803398057402	0.144	0.243	0.0231235188580215	"Scaf11"	"mesenchymal stem cell"	"18m.vs.3m"
1.18589953984065e-06	-0.446621660361427	0.217	0.332	0.0238816449333109	"Clec11a"	"mesenchymal stem cell"	"18m.vs.3m"
1.18630267503176e-06	0.598264124736611	0.514	0.397	0.0238897632697896	"Thbs2"	"mesenchymal stem cell"	"18m.vs.3m"
1.18674043919111e-06	-0.432940591664343	0.191	0.302	0.0238985789644307	"Purb"	"mesenchymal stem cell"	"18m.vs.3m"
1.19818442249005e-06	-0.281738080947009	0.303	0.442	0.0241290379001047	"Dek"	"mesenchymal stem cell"	"18m.vs.3m"
1.22038331318196e-06	-0.581701544472565	0.063	0.138	0.0245760791608584	"Pip5k1a"	"mesenchymal stem cell"	"18m.vs.3m"
1.22100126910873e-06	-0.343136536562946	0.394	0.524	0.0245885235573116	"Luc7l2"	"mesenchymal stem cell"	"18m.vs.3m"
1.25786824215401e-06	-0.263308722299818	0.086	0.172	0.0253309506604974	"Chd9"	"mesenchymal stem cell"	"18m.vs.3m"
1.28844519533999e-06	-0.754041664317981	0.086	0.17	0.0259467093437567	"Olfml1"	"mesenchymal stem cell"	"18m.vs.3m"
1.3521667378198e-06	-0.367946373620982	0.139	0.239	0.0272299337662151	"Rbm26"	"mesenchymal stem cell"	"18m.vs.3m"
1.35661165767951e-06	0.773289488085643	0.355	0.25	0.0273194455623499	"Ube2m"	"mesenchymal stem cell"	"18m.vs.3m"
1.37177159917413e-06	-0.346463148938737	0.087	0.174	0.0276247364641687	"Ezh2"	"mesenchymal stem cell"	"18m.vs.3m"
1.39743167578188e-06	-0.985772980013039	0.063	0.138	0.0281414790868954	"Zfp462"	"mesenchymal stem cell"	"18m.vs.3m"
1.41723977237369e-06	-0.34928745398966	0.262	0.386	0.0285403745360614	"Ctsf"	"mesenchymal stem cell"	"18m.vs.3m"
1.4177376493468e-06	-0.335030408396551	0.302	0.435	0.0285504007825458	"Tax1bp3"	"mesenchymal stem cell"	"18m.vs.3m"
1.44467154774452e-06	-0.354909063451555	0.098	0.187	0.0290927956284791	"Nemf"	"mesenchymal stem cell"	"18m.vs.3m"
1.44959494644904e-06	-0.6948557541094	0.108	0.198	0.0291919430315908	"Cdc5l"	"mesenchymal stem cell"	"18m.vs.3m"
1.45324747030825e-06	-0.283068702639906	0.757	0.841	0.0292654975570676	"Pmp22"	"mesenchymal stem cell"	"18m.vs.3m"
1.45805924439167e-06	-0.441683891820441	0.342	0.472	0.0293623970635595	"Gna13"	"mesenchymal stem cell"	"18m.vs.3m"
1.5191387416636e-06	-1.49054703772141	0.191	0.302	0.0305924159796215	"Itga11"	"mesenchymal stem cell"	"18m.vs.3m"
1.5275307872745e-06	-0.459190806081695	0.07	0.147	0.0307614149941338	"Baz2b"	"mesenchymal stem cell"	"18m.vs.3m"
1.53749453400329e-06	-0.306106343631241	0.133	0.231	0.0309620649257583	"Taf7"	"mesenchymal stem cell"	"18m.vs.3m"
1.55986273051999e-06	-0.287150861883335	0.516	0.644	0.0314125156672115	"Ube2n"	"mesenchymal stem cell"	"18m.vs.3m"
1.59820149311376e-06	0.733266226227537	0.62	0.528	0.0321845816683249	"Timp1"	"mesenchymal stem cell"	"18m.vs.3m"
1.61123119106613e-06	-0.337370081888668	0.359	0.493	0.0324469737256897	"D14Ertd449e"	"mesenchymal stem cell"	"18m.vs.3m"
1.62440995657599e-06	0.322802732982818	0.821	0.823	0.0327123677055272	"Rbm3"	"mesenchymal stem cell"	"18m.vs.3m"
1.66719923638835e-06	0.402415394378111	0.864	0.843	0.0335740582223885	"Cyb5"	"mesenchymal stem cell"	"18m.vs.3m"
1.73525739902619e-06	-0.28558327023698	0.183	0.297	0.0349446135015894	"Emp2"	"mesenchymal stem cell"	"18m.vs.3m"
1.77863623404039e-06	-0.438808541604673	0.302	0.429	0.0358181764811054	"Olfml2b"	"mesenchymal stem cell"	"18m.vs.3m"
1.89774510882459e-06	-0.44610111208766	0.067	0.142	0.0382167910015095	"Matn4"	"mesenchymal stem cell"	"18m.vs.3m"
1.91962658693929e-06	-0.290946025724697	0.045	0.11	0.0386574402077835	"Pde8a"	"mesenchymal stem cell"	"18m.vs.3m"
1.93636144178895e-06	-0.370702415974534	0.489	0.616	0.038994446714746	"Leprel2"	"mesenchymal stem cell"	"18m.vs.3m"
1.93835213646353e-06	-0.390080494093169	0.308	0.442	0.0390345353241027	"Atxn7l3b"	"mesenchymal stem cell"	"18m.vs.3m"
2.01791741279197e-06	-0.310805743032128	0.089	0.172	0.0406368208588048	"Mast4"	"mesenchymal stem cell"	"18m.vs.3m"
2.12759566985087e-06	-0.281283875634879	0.111	0.205	0.0428455215994569	"Tcea3"	"mesenchymal stem cell"	"18m.vs.3m"
2.13818472828554e-06	-0.573851638425158	0.126	0.218	0.0430587640582142	"Gnb4"	"mesenchymal stem cell"	"18m.vs.3m"
2.15968357879195e-06	0.381928346560393	0.732	0.649	0.0434917079097122	"Ecm1"	"mesenchymal stem cell"	"18m.vs.3m"
2.16053227196833e-06	-0.307849238877836	0.251	0.373	0.0435087988928982	"Smarca5"	"mesenchymal stem cell"	"18m.vs.3m"
2.16701201583158e-06	0.518771731462813	0.618	0.528	0.0436392879748163	"Tgfbr3"	"mesenchymal stem cell"	"18m.vs.3m"
2.2672995016664e-06	-0.303884770192145	0.082	0.162	0.045658877364558	"Mllt4"	"mesenchymal stem cell"	"18m.vs.3m"
2.27820775029903e-06	-0.433811132097365	0.119	0.209	0.0458785476755218	"Prpf4b"	"mesenchymal stem cell"	"18m.vs.3m"
2.35811863835363e-06	-0.385291897329817	0.161	0.265	0.0474877931391653	"Usp2"	"mesenchymal stem cell"	"18m.vs.3m"
2.3772607977407e-06	-0.420835631554978	0.119	0.213	0.0478732779449023	"Hdgfrp3"	"mesenchymal stem cell"	"18m.vs.3m"
2.38475457474098e-06	0.455553050731392	0.635	0.588	0.0480241876261338	"Drap1"	"mesenchymal stem cell"	"18m.vs.3m"
2.3891827867375e-06	-0.257980924783145	0.692	0.804	0.0481133629593197	"Fos"	"mesenchymal stem cell"	"18m.vs.3m"
2.55631041805589e-82	-1.21113901197164	0.793	0.994	5.14789791988095e-78	"Col1a1"	"mesenchymal stem cell"	"21m.vs.3m"
2.96935699483073e-70	-0.915933586261418	0.921	0.991	5.97969111619012e-66	"Col1a2"	"mesenchymal stem cell"	"21m.vs.3m"
8.79286113438875e-64	-1.00871219006308	0.952	0.998	1.77070637524321e-59	"Sparc"	"mesenchymal stem cell"	"21m.vs.3m"
3.34143877683871e-54	-1.05829791457163	0.778	0.922	6.72898940879779e-50	"Col3a1"	"mesenchymal stem cell"	"21m.vs.3m"
1.1287873641393e-32	-0.789647790257464	0.598	0.83	2.27315199390372e-28	"Col5a2"	"mesenchymal stem cell"	"21m.vs.3m"
1.16223437809747e-32	-0.585571565313813	0.888	0.978	2.3405075906127e-28	"Col6a1"	"mesenchymal stem cell"	"21m.vs.3m"
1.68225268319474e-29	0.579048481270654	0.998	0.998	3.38772045341756e-25	"Rps28"	"mesenchymal stem cell"	"21m.vs.3m"
3.8468935813147e-22	-0.968733375940414	0.452	0.696	7.74687429405155e-18	"Col4a2"	"mesenchymal stem cell"	"21m.vs.3m"
5.18519117956819e-19	1.30096147689779	0.325	0.112	1.04419379974144e-14	"Tuba4a"	"mesenchymal stem cell"	"21m.vs.3m"
6.16174453328749e-19	-0.766758583729691	0.24	0.481	1.24085211411344e-14	"Ccnd2"	"mesenchymal stem cell"	"21m.vs.3m"
1.01495094203307e-17	0.526524789269254	0.776	0.565	2.0439082070662e-13	"C3"	"mesenchymal stem cell"	"21m.vs.3m"
1.45235781492596e-17	-0.663190420280554	0.375	0.618	2.9247581676979e-13	"Meg3"	"mesenchymal stem cell"	"21m.vs.3m"
1.04809100132067e-16	-0.969827405864483	0.08	0.259	2.11064565845956e-12	"C1qtnf6"	"mesenchymal stem cell"	"21m.vs.3m"
1.58306032988333e-15	0.603699866230542	0.97	0.94	3.18796689231905e-11	"Eif4a1"	"mesenchymal stem cell"	"21m.vs.3m"
3.37813954036507e-15	0.43194840228345	1	1	6.80289740638718e-11	"Ftl1"	"mesenchymal stem cell"	"21m.vs.3m"
6.47521091671718e-15	-0.544079097840458	0.787	0.897	1.30397797440851e-10	"Col6a2"	"mesenchymal stem cell"	"21m.vs.3m"
1.04832800500116e-14	-0.404403490259262	0.879	0.927	2.11112293647134e-10	"Mmp2"	"mesenchymal stem cell"	"21m.vs.3m"
1.66735757872266e-14	-0.376275273092665	0.94	0.981	3.35772469203168e-10	"Serpinh1"	"mesenchymal stem cell"	"21m.vs.3m"
1.73680577946172e-14	0.509121839217972	1	1	3.49757947868002e-10	"Eif1"	"mesenchymal stem cell"	"21m.vs.3m"
3.94289857555257e-13	-1.70005056330055	0.069	0.213	7.94020915144777e-09	"D0H4S114"	"mesenchymal stem cell"	"21m.vs.3m"
1.53044579010057e-12	0.369504981762836	0.997	0.996	3.08201173210453e-08	"Rpl38"	"mesenchymal stem cell"	"21m.vs.3m"
5.24980169556358e-12	-0.66692196688747	0.346	0.524	1.05720506545259e-07	"Socs2"	"mesenchymal stem cell"	"21m.vs.3m"
2.01742353012906e-11	0.734555620880504	0.74	0.614	4.06268750497391e-07	"Has1"	"mesenchymal stem cell"	"21m.vs.3m"
